num_steps,runtime,score,slope,intercept,inlier_log_var,outlier_log_var
90,0.4355180263519287,0,-1.04455,2.02446,-1.39799,3.33615
90,0.5155308246612549,0,-1.0076200000000002,1.9831900000000002,3.3543800000000004,-1.35279
90,0.4915120601654053,0,-1.00786,1.95008,-1.30215,3.29829
90,0.23794913291931152,0,-0.9831040000000001,1.9645299999999999,3.16713,-1.2656399999999999
90,0.45000314712524414,0,-1.0186600000000001,2.0059299999999998,-1.39469,3.26398
90,0.40378808975219727,0,-1.01384,1.9581,-1.46814,3.28461
90,0.3745419979095459,0,-1.02024,1.98915,3.4062300000000003,-1.26468
100,0.5160479545593262,0,-0.999028,1.96953,-1.48516,3.25448
100,0.487440824508667,0,-1.02546,2.01376,3.4236699999999995,-1.38275
100,0.584636926651001,0,-0.9979709999999999,1.9583,-1.4904600000000001,3.2058299999999997
100,0.5305299758911133,0,-0.994149,1.9752,3.3602800000000004,-1.25231
100,0.6201498508453369,0,-1.00492,1.97337,-1.05932,3.39943
100,0.5618200302124023,0,-1.01231,2.00426,3.4076199999999996,-1.27293
100,0.6895010471343994,0,-1.02478,1.98385,-1.49356,3.33584
100,0.5499420166015625,0,-1.01909,2.0806299999999998,-1.47228,3.1652299999999998
100,0.45624208450317383,0,-1.0341200000000002,1.95355,3.3387599999999997,-1.43705
100,0.5082459449768066,0,-1.0048700000000002,2.00638,-1.12815,3.4982599999999997
100,0.5684719085693359,0,-1.00883,1.9806099999999998,-1.1203,3.222
100,0.530925989151001,0,-1.00813,2.00122,-1.12968,3.26746
100,0.5736222267150879,0,-1.02538,1.99072,3.32465,-1.47033
100,0.5386390686035156,0,-1.01106,2.0806400000000003,-1.18718,3.4962
100,0.5551731586456299,0,-1.00583,1.97635,3.35112,-1.27
100,0.632004976272583,0,-1.02104,2.0372,-1.35809,3.26856
100,0.5789499282836914,0,-1.00385,1.9638099999999998,3.4665,-1.43936
100,0.491286039352417,0,-0.999128,2.07649,-1.38268,3.3203199999999997
100,0.5923998355865479,0,-1.01896,2.00866,3.41517,-1.3582
100,0.4107820987701416,0,-0.9865649999999999,2.0421,-1.466,3.2017900000000004
